source,target,label,title_overlap,abstract_overlap,title_cosine,abstract_cosine,jaccard_similarity,preferential_attachment,adamic_adar,common_neighbors,community_resource_allocation,same_cluster
4996,5766,1,2,23,0.047755912001599204,0.06979789518372351,0.0,2068,0.0,0,0.0,1
4564,3014,1,1,30,0.08189451983365556,0.09388314241218354,0.07272727272727272,686,1.0494273633059639,4,0.0018994246523216145,0
6060,1717,1,2,34,0.39917628531877,0.14556452516653592,0.0,180,0.0,0,0.0,0
5119,6370,1,0,23,0.0,0.0865941589333122,0.0,128,0.0,0,0.0,0
772,4578,1,1,19,0.12339256495837256,0.1431594252033237,0.0,1177,0.0,0,0.0,1
6435,4696,1,0,18,0.0,0.07709764233232212,0.0,3796,0.0,0,0.0,1
4169,2204,1,0,17,0.0,0.06678288999730542,0.0,189,0.0,0,0.0,0
981,5400,1,0,21,0.0634110141345373,0.09825441160324105,0.0,6,0.0,0,0.0,1
4084,3072,1,1,22,0.03772315427130749,0.12298522804249924,0.0,1560,0.0,0,0.0,1
2346,1972,1,1,20,0.16396324479278318,0.04885552319428826,0.0,855,0.0,0,0.0,0
3032,2539,1,0,17,0.0,0.10600188271333447,0.03225806451612903,6440,0.45511961331341866,1,0.0004306632213608958,1
5667,1610,1,4,22,0.2862768303720356,0.0993602915254001,0.0,294,0.0,0,0.0,1
5568,6206,1,1,20,0.01666865955858728,0.0795320158512042,0.0,44,0.0,0,0.0,0
6532,2278,1,4,22,0.2294107928942798,0.07504966894288628,0.0,1972,0.0,0,0.0,1
5021,1533,1,0,31,0.0,0.164044643152197,0.14285714285714285,48,0.16895048713841182,1,0.00019201228878648233,1
4064,3351,1,3,25,0.1904942936225955,0.09105630968965765,0.0,360,0.0,0,0.0,1
5347,3560,1,1,25,0.014575943695493258,0.11750089802179044,0.0,273,0.0,0,0.0,1
1099,908,1,1,23,0.07444806427475442,0.13312988891739516,0.0,390,0.0,0,0.0,1
3790,4846,1,0,16,0.0,0.041502364366232176,0.0,4818,0.0,0,0.0,0
1380,6343,1,0,29,0.0,0.19086647054495076,0.0,220,0.0,0,0.0,0
413,4379,1,1,22,0.09144062264571337,0.07233730257069618,0.07142857142857142,656,0.2148707605483044,1,0.0001670843776106934,1
3900,3979,1,0,24,0.0,0.14873462480114333,0.0,85,0.0,0,0.0,0
4711,5497,1,0,30,0.0,0.13853683328710267,0.0,180,0.0,0,0.0,1
680,1334,1,0,22,0.0,0.0588451437437061,0.0,480,0.0,0,0.0,1
5248,5469,1,1,29,0.029893546038972107,0.13801238398855462,0.06896551724137931,910,0.4328763177007021,2,0.00033553829930016297,0
5136,6031,1,0,24,0.0,0.10134760293976279,0.0,360,0.0,0,0.0,0
299,3995,1,1,17,0.16344930628664867,0.1556652748605228,0.0,221,0.0,0,0.0,1
902,3926,1,3,26,0.29285553582079166,0.21508011800861582,0.05714285714285714,180,0.4974092258914629,2,0.0010266779522869055,1
1543,3348,1,0,17,0.0,0.09794922718341552,0.0,2574,0.0,0,0.0,0
5008,5565,1,1,17,0.02141417280322659,0.08106996230063078,0.0,5895,0.0,0,0.0,0
5223,1921,1,1,12,0.04039183403381095,0.10990472487203135,0.0,13,0.0,0,0.0,1
1796,2158,1,0,30,0.06579830280216292,0.16104889440760692,0.0,1400,0.0,0,0.0,0
6425,4951,1,2,26,0.20707132550726115,0.15759574304210347,0.0,767,0.0,0,0.0,1
5263,5151,1,1,30,0.10005480552390786,0.1791532772831691,0.0,140,0.0,0,0.0,1
1953,1540,1,3,28,0.1484867956057994,0.1356601062529295,0.0,176,0.0,0,0.0,1
2689,485,1,0,20,0.0,0.08927935920147473,0.0,980,0.0,0,0.0,0
5588,2472,1,0,18,0.0,0.08126105451501246,0.0,351,0.0,0,0.0,1
5385,4330,1,1,27,0.053386908906075725,0.10572127912415798,0.0,8,0.0,0,0.0,1
4343,4796,1,2,18,0.06391280781099562,0.12031907932262027,0.0,506,0.0,0,0.0,1
5518,4037,1,1,17,0.02451502377892567,0.08939797731295378,0.0,910,0.0,0,0.0,0
4463,3709,1,0,17,0.0,0.07787040263679738,0.0,1200,0.0,0,0.0,1
3533,1520,1,1,21,0.16858133215900287,0.1417451293485747,0.0,232,0.0,0,0.0,0
5153,3807,1,0,21,0.0,0.11191623100347363,0.0,8925,0.0,0,0.0,0
3751,1981,1,2,29,0.1275576852983994,0.10160631350377314,0.058823529411764705,126,0.26425736993644544,1,0.0009881422924901185,1
4639,6421,1,1,25,0.07856639886560428,0.0966443081244307,0.0,36,0.0,0,0.0,1
5513,4867,1,0,16,0.0,0.09750732361776253,0.0,3300,0.0,0,0.0,1
5982,3514,1,0,14,0.0,0.06830524923101948,0.0,365,0.0,0,0.0,1
1320,1278,1,1,27,0.049759314309095935,0.14437724220383114,0.0,45,0.0,0,0.0,0
3468,3230,1,0,20,0.0,0.09227263789382414,0.0,2775,0.0,0,0.0,1
2706,5967,1,0,9,0.0,0.02733996151903311,0.0,992,0.0,0,0.0,0
4294,1333,1,0,23,0.0,0.16637737817114104,0.0,24,0.0,0,0.0,0
339,2749,1,2,23,0.05308596411829743,0.06530677609395463,0.0,204,0.0,0,0.0,0
2300,3060,1,0,24,0.0,0.11702653201380958,0.0,40,0.0,0,0.0,0
2308,4623,1,1,22,0.19770462246391443,0.05380969903575871,0.0,8281,0.0,0,0.0,1
1450,5927,1,2,29,0.3090507582452438,0.1292703549094989,0.07692307692307693,140,0.22509081678177853,1,0.00043572984749455336,1
570,1340,1,1,15,0.132046163566255,0.23061019978023806,0.0,121,0.0,0,0.0,1
3411,373,1,2,34,0.0531807509033544,0.12689936255663098,0.08333333333333333,45,0.3898712452512801,1,0.005494505494505495,0
4692,2630,1,1,21,0.0170210927095455,0.15202617703805027,0.0,2988,0.0,0,0.0,1
3014,665,1,2,31,0.19812171240680015,0.13502069596722652,0.0,10094,0.0,0,0.0,1
1400,4349,1,0,18,0.0,0.0640030325287613,0.029411764705882353,837,0.2071116448532039,1,0.00013793103448275863,1
997,4846,1,0,17,0.0,0.07497831477274833,0.0,1460,0.0,0,0.0,0
1408,3056,1,1,13,0.016698872363776353,0.037951952938224856,0.11764705882352941,11385,0.37604711012434566,2,1.2812867911257893e-05,1
4828,2025,1,1,24,0.1624685754351904,0.10244136633036276,0.13043478260869565,646,0.7169661562906579,3,0.0009545523478644498,1
910,6033,1,0,14,0.0,0.03748598485454822,0.0,2232,0.0,0,0.0,0
1852,396,1,0,18,0.0,0.07219317402558281,0.0,1674,0.0,0,0.0,0
1101,5985,1,4,20,0.23857031022022906,0.08105908673321373,0.0,319,0.0,0,0.0,1
4692,4867,1,0,20,0.0,0.07189610896915456,0.0,9960,0.0,0,0.0,0
1915,926,1,1,23,0.024506380481323455,0.10118232668852405,0.0,280,0.0,0,0.0,1
978,6033,1,0,30,0.0,0.09502065939530309,0.0,2604,0.0,0,0.0,1
5533,220,1,1,21,0.023943903431562358,0.29243695275667914,0.0,44,0.0,0,0.0,1
4532,5830,1,0,16,0.0,0.10533120317908658,0.0,1400,0.0,0,0.0,1
2236,1286,1,3,18,0.23955577646109738,0.10200480676725839,0.07142857142857142,456,0.6336373756903146,2,0.0019991840065279477,1
4294,1170,1,0,25,0.11681040570172803,0.1589391391248537,0.0,60,0.0,0,0.0,1
4251,6047,1,2,30,0.13395725664905553,0.2718401891533121,0.0,102,0.0,0,0.0,1
4790,5383,1,1,29,0.03409814290663734,0.2976112086991872,0.0,198,0.0,0,0.0,1
3633,962,1,0,26,0.0,0.049074948051121274,0.0,2400,0.0,0,0.0,0
252,4616,1,0,13,0.0,0.08115262754651342,0.0,600,0.0,0,0.0,0
5428,5690,1,0,21,0.0,0.07234648970109997,0.0,160,0.0,0,0.0,1
262,366,1,0,23,0.0,0.08251594446924608,0.0,124,0.0,0,0.0,1
5516,3195,1,0,20,0.0,0.2013796006327401,0.16666666666666666,40,0.45511961331341866,1,0.008547008547008548,1
3926,396,1,0,19,0.0,0.08960657492447754,0.0,2430,0.0,0,0.0,1
1555,1644,1,0,25,0.0,0.14146562195074042,0.0,162,0.0,0,0.0,1
4347,2996,1,1,29,0.07056814989892898,0.18400105089904845,0.0,64,0.0,0,0.0,1
2231,3056,1,2,27,0.060991088158842605,0.11157339169663116,0.2,9108,0.37604711012434566,2,1.286272342842232e-05,1
6311,1410,1,2,28,0.06972755497619414,0.1801313016181491,0.125,384,0.1977751949761298,1,6.369426751592356e-05,1
4692,1373,1,0,25,0.0,0.057329757185176244,0.006024096385542169,2988,0.18769204995002464,1,2.6382439848037146e-05,0
932,2564,1,0,18,0.0,0.07472649719197685,0.0,288,0.0,0,0.0,1
4692,2545,1,1,14,0.011920380477882592,0.036939523184483174,0.0,4980,0.0,0,0.0,0
5514,254,1,0,9,0.0,0.03889949189273455,0.0,7068,0.0,0,0.0,1
4208,3056,1,1,17,0.023393128247272896,0.0375033638999432,0.0,6072,0.0,0,0.0,1
1728,5259,1,0,21,0.0,0.07337561883134004,0.0,252,0.0,0,0.0,1
1153,291,1,2,26,0.14202080972832007,0.10507356091347371,0.07142857142857142,70,0.9102392266268373,1,0.0196078431372549,0
5566,5681,1,1,35,0.016412497877445087,0.1307066955466079,0.0,900,0.0,0,0.0,1
4201,4193,1,2,24,0.08910702085921172,0.1065758623267318,0.0,64,0.0,0,0.0,0
6406,5503,1,0,25,0.0,0.09202584293069602,0.0,216,0.0,0,0.0,1
3770,761,1,0,16,0.0,0.051332773858082145,0.0,270,0.0,0,0.0,1
3373,30,1,2,28,0.10265589223984639,0.1309456135544187,0.0,234,0.0,0,0.0,1
5248,2539,1,0,13,0.0,0.040823587745130216,0.03571428571428571,5980,0.20677041149372208,1,3.1001984126984125e-05,1
565,5320,1,1,23,0.017075900535928664,0.059911351240826416,0.0,40,0.0,0,0.0,0
916,4611,1,0,23,0.0,0.2354982822934839,0.0,119,0.0,0,0.0,1
877,2085,1,0,21,0.0,0.07074938655491998,0.0,182,0.0,0,0.0,1
4841,1267,1,1,27,0.017035108104672306,0.09755606685153098,0.0,48,0.0,0,0.0,0
6493,2768,1,0,27,0.11875645231045162,0.25458566423842904,0.0,117,0.0,0,0.0,1
6187,4148,1,0,27,0.0,0.1573775724157348,0.125,190,0.3181814037931884,2,0.0001331742178875864,1
3324,5486,1,0,24,0.0,0.12269392626941521,0.0,1596,0.0,0,0.0,1
2706,2172,1,0,12,0.0,0.038079231463282626,0.056451612903225805,1860,2.687413444532125,7,0.003968568139336787,0
2835,4146,1,1,11,0.22064574079066662,0.05186950826260166,0.0,405,0.0,0,0.0,0
1475,3661,1,2,24,0.14047031083950776,0.08796262146811609,0.0,378,0.0,0,0.0,1
145,1721,1,2,32,0.058630682946097426,0.3408544241592217,0.0,912,0.0,0,0.0,0
4109,1717,1,1,25,0.010282758608035748,0.05978535420719889,0.0,108,0.0,0,0.0,1
3497,4723,1,0,21,0.0,0.0544851603483949,0.0,196,0.0,0,0.0,0
6435,3280,1,0,17,0.0,0.05282255172877086,0.0,1460,0.0,0,0.0,1
2751,5518,1,3,20,0.15606726139333843,0.05852166159178793,0.0,28,0.0,0,0.0,0
1823,3368,1,0,25,0.0,0.14499842554211653,0.0,500,0.0,0,0.0,1
2808,2278,1,0,23,0.0,0.06542421575255089,0.0,408,0.0,0,0.0,1
2386,5929,1,2,26,0.39680818675488894,0.31106663575271437,0.0,4,0.0,0,0.0,1
2666,5306,1,0,27,0.0,0.0644543212580252,0.047619047619047616,144,0.22509081678177853,1,0.0004901960784313725,1
4421,2118,1,0,19,0.0,0.06894264801249128,0.0,121,0.0,0,0.0,1
4203,5056,1,0,31,0.0,0.16631362541125708,0.0,33,0.0,0,0.0,1
628,4704,1,1,25,0.030949504957102573,0.2631950473073885,0.1111111111111111,135,0.36926937306885504,1,0.002777777777777778,1
2841,1580,1,4,22,0.18059348802294414,0.14560243887572605,0.0,220,0.0,0,0.0,1
2092,5287,1,1,33,0.020643828220858116,0.08124013120277328,0.0,12,0.0,0,0.0,1
1188,3406,1,0,25,0.0,0.08442009560391109,0.08333333333333333,126,0.21315835557367352,1,0.00039888312724371757,1
3951,4647,1,1,24,0.017114007759311378,0.04209281133432345,0.0,12,0.0,0,0.0,1
698,4146,1,1,19,0.04362100558512814,0.0637061036880289,0.0,11115,0.0,0,0.0,0
2371,1519,1,2,23,0.10703755970106434,0.08482975530891242,0.2857142857142857,210,1.128226903344832,4,0.004092127924895327,1
5667,6031,1,1,26,0.03798178934053754,0.15122869530495509,0.0,504,0.0,0,0.0,1
1519,1968,1,0,29,0.0,0.12918175739028812,0.0,462,0.0,0,0.0,1
4610,614,1,0,18,0.0,0.12741041525345498,0.0,84,0.0,0,0.0,0
5223,4757,1,0,15,0.0,0.1488388627032946,0.0,78,0.0,0,0.0,1
484,3503,1,0,15,0.0,0.08327459075402183,0.0,4,0.0,0,0.0,1
1058,1165,1,1,26,0.024591348890471,0.240275210140592,0.0,396,0.0,0,0.0,1
1047,2526,1,2,23,0.1244777889395176,0.12990451693641966,0.0,6,0.0,0,0.0,1
3541,4146,1,0,16,0.0,0.042798772909676305,0.0,945,0.0,0,0.0,0
4035,2901,1,3,36,0.14548358550356943,0.1730559722858471,0.0,891,0.0,0,0.0,1
3441,3746,1,0,26,0.0,0.10334371158789114,0.0,246,0.0,0,0.0,1
3163,4542,1,0,18,0.0,0.10707450512033781,0.0,735,0.0,0,0.0,1
3770,5082,1,2,29,0.015637431408799418,0.09771548139591116,0.0,30,0.0,0,0.0,1
2839,2684,1,0,26,0.0,0.1816248836476888,0.047619047619047616,108,0.33380820069533407,1,0.0020833333333333333,1
644,5137,1,0,27,0.0,0.1618205643929265,0.10526315789473684,105,0.5309722140017039,2,0.0024326846174353507,1
3711,6033,1,2,35,0.22825494099773364,0.14049153108528684,0.0,2604,0.0,0,0.0,1
1238,962,1,0,21,0.0,0.09904059577340403,0.0,5400,0.0,0,0.0,0
2331,5219,1,1,22,0.03986120643476678,0.08141310931205394,0.0,160,0.0,0,0.0,0
5017,6406,1,2,36,0.057553136233162286,0.12008715308565193,0.11764705882352941,192,0.31973452392929114,2,0.00012517797186450762,1
5470,4737,1,0,16,0.0,0.11384460329425285,0.0,24,0.0,0,0.0,1
4692,4741,1,0,29,0.0,0.05109416125291909,0.0,2988,0.0,0,0.0,1
5552,2202,1,0,29,0.0,0.09358047674838328,0.0,3360,0.0,0,0.0,0
152,2539,1,0,19,0.0,0.09970061762183353,0.0,1150,0.0,0,0.0,1
1543,3591,1,0,16,0.0,0.0559349741290856,0.0,3510,0.0,0,0.0,0
1543,3053,1,0,15,0.0,0.052313025430723886,0.0,7137,0.0,0,0.0,0
82,3960,1,1,20,0.01350514189525154,0.09690076343280822,0.07692307692307693,320,0.21075117050092493,1,0.00018115942028985507,1
2267,4867,1,0,14,0.0,0.055575787899918655,0.0,660,0.0,0,0.0,1
5205,2037,1,2,31,0.3685542267436636,0.22494282736423432,0.0,14,0.0,0,0.0,1
1198,225,1,0,17,0.0,0.07019651916889691,0.0,140,0.0,0,0.0,0
4754,555,1,3,30,0.2584065588286707,0.3104519690207083,0.0,408,0.0,0,0.0,1
3380,3369,1,0,32,0.0,0.18078449970508692,0.0,912,0.0,0,0.0,0
698,2158,1,1,25,0.02491141888183326,0.09701216429601987,0.0,49400,0.0,0,0.0,1
3999,3740,1,0,16,0.0,0.09747226933668468,0.0,58,0.0,0,0.0,1
1826,3144,1,0,23,0.08037284417725164,0.11452871305537823,0.0,342,0.0,0,0.0,1
4902,1803,1,0,18,0.0,0.04113164143997603,0.05555555555555555,80,0.2442393366759723,1,0.0007936507936507937,1
82,6033,1,0,28,0.0,0.09174911572708985,0.0,2976,0.0,0,0.0,0
2250,4441,1,1,22,0.09991109510421092,0.1748010338360913,0.0,147,0.0,0,0.0,1
2000,3836,1,0,22,0.0,0.10972374502924655,0.23809523809523808,840,1.3894731015422832,5,0.002646444414887375,1
3011,3760,1,2,32,0.05003986407303258,0.20144876183071558,0.0,234,0.0,0,0.0,1
3210,2465,1,1,25,0.024901330971571593,0.1449063352976065,0.0,24,0.0,0,0.0,1
4594,2329,1,1,21,0.0953574298406332,0.1303811036261007,0.09090909090909091,572,0.5256446971580895,2,0.0010030864197530863,1
5037,3053,1,0,14,0.0,0.11592258330866843,0.0,793,0.0,0,0.0,0
5680,6293,1,0,19,0.0,0.07771593748498441,0.0,232,0.0,0,0.0,0
5488,962,1,0,16,0.0,0.08702139240231503,0.0,2400,0.0,0,0.0,1
5455,5766,1,3,24,0.7457202740791001,0.25197090308772674,0.0,1222,0.0,0,0.0,1
471,2158,1,0,28,0.0,0.23781048721400813,0.0,8000,0.0,0,0.0,1
5035,3352,1,0,22,0.0,0.12304736833562692,0.0,11,0.0,0,0.0,1
5419,4623,1,2,15,0.07215520090818522,0.06835199477056277,0.0,2197,0.0,0,0.0,0
6383,2217,1,3,23,0.1433072149214671,0.2292082776526377,0.0,14,0.0,0,0.0,1
2388,2204,1,1,15,0.03160354875071851,0.06799370837223458,0.0,90,0.0,0,0.0,1
698,4051,1,1,26,0.10350018513413953,0.10753211834535525,0.02834008097165992,15314,1.459683859931267,7,0.0002650713417032298,0
1198,308,1,0,18,0.0,0.05198498037283004,0.0,35,0.0,0,0.0,1
4047,962,1,0,24,0.0,0.09791971539110114,0.0,2700,0.0,0,0.0,0
2131,184,1,0,19,0.0,0.12640413429862715,0.0,28,0.0,0,0.0,0
4103,827,1,1,20,0.06536313211476079,0.0957571345069221,0.0,237,0.0,0,0.0,1
4764,1981,1,1,31,0.014609785034865364,0.1724980193917775,0.25,45,0.5353424006182622,2,0.0034090909090909094,1
3438,2901,1,0,18,0.0,0.07123861306564876,0.0,891,0.0,0,0.0,1
814,5912,1,0,21,0.0,0.1373458188173198,0.16666666666666666,75,0.2442393366759723,1,0.0008333333333333334,1
2648,1389,1,2,29,0.09122511102024473,0.21894700824138358,0.16666666666666666,1054,0.6280513528237579,3,0.00032438691665873543,1
1163,4623,1,1,25,0.01659960563055553,0.12531538367335693,0.0,2028,0.0,0,0.0,1
1634,3635,1,0,20,0.0,0.1194585242065899,0.0,198,0.0,0,0.0,1
1125,4578,1,0,27,0.0,0.12249155925843574,0.0,1070,0.0,0,0.0,1
4372,4483,1,0,28,0.0,0.09041828658273753,0.0,96,0.0,0,0.0,1
5552,1244,1,0,17,0.04561373012236469,0.05883710171143392,0.0,2352,0.0,0,0.0,1
603,4846,1,0,25,0.0,0.12984527105614208,0.018867924528301886,7446,0.3284587387530511,1,0.00024172105390379503,0
1043,2761,1,2,34,0.1933838412616983,0.24435702969796863,0.0,120,0.0,0,0.0,1
851,2395,1,1,19,0.11934873658820466,0.1008712583220608,0.0,1000,0.0,0,0.0,0
5215,658,1,1,21,0.08136516489305001,0.13163932746014198,0.0,2800,0.0,0,0.0,1
541,5311,1,1,28,0.21269161132192616,0.19044718929147159,0.08695652173913043,276,0.5844297584265553,2,0.002670103433462212,1
2357,317,1,2,21,0.21199386091834435,0.14980406639221192,0.0,264,0.0,0,0.0,1
1411,4446,1,0,14,0.0,0.09350714880914654,0.0,528,0.0,0,0.0,1
5282,1326,1,1,26,0.20384232419783485,0.17664007021861805,0.0,144,0.0,0,0.0,0
3543,1912,1,0,23,0.0,0.05248146608747397,0.0,846,0.0,0,0.0,0
182,4911,1,2,24,0.4961697085042418,0.1941481009563411,0.08333333333333333,24,0.22509081678177853,1,0.0008403361344537816,1
5554,409,1,1,23,0.13281071075870743,0.1250949875694262,0.0,45,0.0,0,0.0,0
4500,615,1,0,20,0.0,0.05247849791583985,0.0,1610,0.0,0,0.0,1
5055,53,1,4,24,0.2887721262264377,0.20054881509524147,0.0,156,0.0,0,0.0,0
3226,5382,1,2,35,0.36623791290296687,0.3513532922358238,0.14285714285714285,189,0.2442393366759723,1,0.0004901960784313725,1
5799,4913,1,1,18,0.045972918938130325,0.11812664666608928,0.043478260869565216,396,0.23090777506376875,1,0.0003289473684210526,1
6169,5562,1,1,28,0.011889630269627258,0.2150399591179258,0.0,546,0.0,0,0.0,1
1219,2153,1,1,15,0.03036548750194441,0.08697823114545412,0.0,826,0.0,0,0.0,1
4963,4125,1,1,22,0.032318556372968626,0.12391309424068113,0.0,575,0.0,0,0.0,1
3781,6055,1,0,26,0.0,0.1839970392075597,0.0,210,0.0,0,0.0,1
5514,5551,1,0,17,0.0,0.08273017592363426,0.0,2622,0.0,0,0.0,1
951,5047,1,3,20,0.4296083531739876,0.15821051518724114,0.0,95,0.0,0,0.0,1
3228,846,1,0,23,0.0,0.08798469664335115,0.0,603,0.0,0,0.0,1
1946,1530,1,0,29,0.0,0.25430554528512594,0.02857142857142857,592,0.16895048713841182,1,5.0720227226617976e-05,1
1882,6033,1,0,37,0.0,0.16640481501753365,0.0,5580,0.0,0,0.0,0
5470,2964,1,3,20,0.5150096577253291,0.28372722525752203,0.0,36,0.0,0,0.0,0
2000,1491,1,0,21,0.0,0.08030609580249862,0.0,300,0.0,0,0.0,1
563,3056,1,0,20,0.0,0.07124969577215558,0.0,3795,0.0,0,0.0,1
2351,212,1,2,20,0.2500802409258631,0.07831313753392527,0.11764705882352941,168,0.37604711012434566,2,0.00038142922166590804,1
4633,1625,1,1,26,0.023582985080605558,0.10777489041086008,0.0,3,0.0,0,0.0,1
1524,375,1,1,27,0.07944172313352364,0.38278881030626427,0.0,128,0.0,0,0.0,1
5524,1540,1,0,19,0.0,0.11677070360534153,0.0,220,0.0,0,0.0,0
618,3903,1,0,31,0.0,0.11750645789678624,0.05555555555555555,425,0.2222316216158104,1,0.0001234567901234568,1
6350,208,1,1,16,0.08109582451542499,0.08572052640626798,0.0,500,0.0,0,0.0,1
2718,3866,1,3,23,0.2393202997508883,0.10358390164187428,0.0,96,0.0,0,0.0,0
4580,962,1,2,25,0.18627496068233612,0.10600316666034511,0.0,3000,0.0,0,0.0,0
1219,4478,1,0,19,0.0,0.0654588376723097,0.0,118,0.0,0,0.0,0
5315,3056,1,3,25,0.12738731823209457,0.0727300252318674,0.0,6072,0.0,0,0.0,0
931,631,1,1,20,0.08413539294512143,0.10052116987205918,0.0,216,0.0,0,0.0,0
5245,728,1,0,33,0.0,0.15976146233909563,0.0,60,0.0,0,0.0,1
4712,973,1,2,12,0.2114158081833477,0.17002927742501792,0.0,6,0.0,0,0.0,1
5961,3715,1,1,24,0.244103402666086,0.16895225726150356,0.0,216,0.0,0,0.0,1
5220,2774,1,0,26,0.2630659017810002,0.12077222718686147,0.0,200,0.0,0,0.0,1
5806,4461,1,2,17,0.14626848299886003,0.07199203333506964,0.0,429,0.0,0,0.0,1
4529,3960,1,0,19,0.0,0.15254326216023584,0.0,640,0.0,0,0.0,1
560,1427,1,2,24,0.12871175327367262,0.14541285840907367,0.0,15,0.0,0,0.0,1
4564,2085,1,1,21,0.0233591467015848,0.0368006395266026,0.0,364,0.0,0,0.0,1
2076,3056,1,1,27,0.0199556385833613,0.059325930401601404,0.0,1518,0.0,0,0.0,1
2235,2472,1,1,20,0.06977046548735907,0.1873503971233003,0.0,182,0.0,0,0.0,1
5936,198,1,0,19,0.0,0.06551337473094228,0.0,136,0.0,0,0.0,1
6461,2161,1,2,26,0.39396517183467866,0.49697670264344573,0.0,24,0.0,0,0.0,1
5514,2692,1,1,18,0.014031114343184705,0.07100788945992798,0.0,1596,0.0,0,0.0,1
2608,5069,1,1,29,0.11074668280825314,0.3449605249525277,0.0,21,0.0,0,0.0,1
6069,5219,1,0,18,0.0,0.09216005100488157,0.0,288,0.0,0,0.0,0
3631,4329,1,0,22,0.0,0.057710028457169556,0.05555555555555555,84,0.30341307554227914,1,0.001851851851851852,1
2614,447,1,0,18,0.0,0.0762633488605634,0.0,72,0.0,0,0.0,1
2261,32,1,1,27,0.078432930158218,0.21089715667748216,0.0,212,0.0,0,0.0,1
4257,5565,1,0,20,0.0,0.08257212083149292,0.0,1965,0.0,0,0.0,1
1928,6505,1,0,21,0.0,0.08415865174555681,0.0,4796,0.0,0,0.0,1
5652,5565,1,0,15,0.0,0.05004213566250016,0.0,2751,0.0,0,0.0,1
5552,6165,1,1,24,0.04019627058913919,0.1419929207484886,0.0,2352,0.0,0,0.0,1
3758,962,1,0,19,0.0,0.10898289738821677,0.0,7500,0.0,0,0.0,0
1499,2411,1,0,11,0.0,0.07240115229757005,0.0,518,0.0,0,0.0,0
2613,5690,1,0,23,0.0,0.07441033231693747,0.0,60,0.0,0,0.0,1
710,4592,1,1,26,0.03653469619038468,0.1303513524129985,0.0,187,0.0,0,0.0,1
357,734,1,1,24,0.1276887044976165,0.1292626818999021,0.0,315,0.0,0,0.0,1
4078,4030,1,1,22,0.04543506482458108,0.1191104904319807,0.0,1512,0.0,0,0.0,0
3835,648,1,2,29,0.13531532821681308,0.10962026613579483,0.0,660,0.0,0,0.0,1
1669,1319,1,0,33,0.0,0.13073427500207077,0.0,216,0.0,0,0.0,1
5355,3241,1,3,21,0.11890505712941843,0.1279685413109666,0.0,1056,0.0,0,0.0,0
4658,1130,1,5,26,0.24248207610324302,0.2879086453436416,0.0,39,0.0,0,0.0,1
2992,150,1,0,23,0.0,0.06133886855498138,0.0,237,0.0,0,0.0,1
3356,4960,1,3,15,0.22476550090146669,0.11606752350339665,0.0,90,0.0,0,0.0,1
1965,4578,1,1,15,0.18062184647382984,0.1120679091315547,0.0,963,0.0,0,0.0,1
5845,4458,1,1,26,0.26171950757087487,0.14637071922498318,0.09090909090909091,44,0.318928988903801,1,0.002898550724637681,1
4032,1721,1,1,26,0.04602285799337747,0.2680939807749835,0.0,684,0.0,0,0.0,1
2652,962,1,0,17,0.0,0.09860001177102136,0.0,2100,0.0,0,0.0,1
698,2630,1,0,21,0.0,0.16656217020201677,0.0,4446,0.0,0,0.0,1
2586,2677,1,0,32,0.0,0.16003152902674025,0.09090909090909091,2992,0.650694503572484,3,0.00027739032823184294,1
3197,6398,1,1,35,0.1584488854623405,0.3226569542209447,0.0,372,0.0,0,0.0,1
4707,5822,1,3,25,0.3708059473490395,0.1803785420256349,0.0,24,0.0,0,0.0,1
2523,1044,1,0,18,0.0,0.051539334756176385,0.0,297,0.0,0,0.0,1
3933,4413,1,0,15,0.0,0.0468844576280182,0.0,396,0.0,0,0.0,1
3350,3581,1,1,18,0.32829155107436525,0.29393068180618387,0.06666666666666667,99,0.20295281385904423,1,0.00036231884057971015,1
1088,3358,1,0,25,0.0,0.10489928131884552,0.0,261,0.0,0,0.0,1
1586,1947,1,1,16,0.17607817612617976,0.09019306174487293,0.0,1116,0.0,0,0.0,1
2639,4164,1,2,25,0.2007137392235767,0.10245077423437128,0.0,150,0.0,0,0.0,0
5481,943,1,0,23,0.0,0.07697793125922585,0.0,441,0.0,0,0.0,0
3347,1277,1,3,30,0.43823012475155765,0.22690683784667187,0.0,1700,0.0,0,0.0,1
5823,3056,1,0,19,0.0,0.05027106950950451,0.0,8349,0.0,0,0.0,1
252,5370,1,0,22,0.0,0.10102899886678812,0.0,150,0.0,0,0.0,1
3543,1039,1,0,26,0.0,0.1522769305794725,0.0,2068,0.0,0,0.0,1
1882,4146,1,1,20,0.0,0.06145108063865426,0.0,675,0.0,0,0.0,0
440,3408,1,0,16,0.0,0.05974090492118663,0.0,208,0.0,0,0.0,1
4735,5565,1,0,20,0.0,0.07743420097615909,0.0,3537,0.0,0,0.0,1
262,3242,1,0,21,0.0,0.0730495086484938,0.0,1178,0.0,0,0.0,1
3781,7,1,0,21,0.0,0.11759523873319323,0.0,408,0.0,0,0.0,1
1221,5791,1,1,25,0.07416215936146518,0.12256432865338181,0.0,80,0.0,0,0.0,1
1725,1469,1,0,26,0.028704008660970916,0.10436561912479368,0.0,322,0.0,0,0.0,1
6435,2213,1,0,18,0.0,0.06496182229465777,0.0,1898,0.0,0,0.0,1
